gene,H10,H1,H2,H3,H4,H5,H6,H7,H8,H9
GNE,10.43951639,8.807062529,9.112988968,6.86256266,5.374949399,9.682094816,7.637833647,11.69114681,8.396308984,8.047204084
KIF18A,0.555454827,0.418954519,0.529842534,0.688440611,0.181822508,0.589250043,0.708386969,0.793530434,1.689532616,0.328175011
KIAA1522,0.644107833,0.698566837,1.554090083,0.723182846,0.136427287,0.884266593,0.708700762,1.22803613,0.869287384,0.633189307
PFDN2,29.01627388,36.56845528,36.0869227,33.38364185,23.80557299,30.33210762,33.66385681,44.73256285,42.48566266,30.34980919
MIR191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM15,9.47742176,9.246577033,10.47181199,9.54728231,5.616524341,11.91018353,10.19321754,13.49726439,14.19414661,12.46548817
GP9,15.90728563,12.06265412,13.95009996,13.29224714,14.55045357,26.48515022,12.95750527,27.21546069,10.54666912,15.72170826
AMFR,18.23928311,20.8262586,24.45568991,17.98026157,12.50102282,22.51626272,21.57240864,28.05637655,24.24417132,20.90116594
CA1,6.223693336,4.238452966,3.155551643,4.433672611,17.71592835,3.875396494,3.198735175,2.092648797,1.554410352,6.767370698
AC087623.2,1.038660976,0.383002947,0.594460687,0.188809122,0.186997329,0.745871499,0.38855907,1.224172463,0.794339717,0.96432899
RNU6-993P,0.0,0.0,0.0,0.0,0.0,2.155176068,0.0,0.0,0.0,2.229122591
TIMP1,138.4944512,89.86584083,151.217479,106.5235996,69.86096057,117.238001,106.9545116,207.6013633,125.459531,103.1007738
AC009997.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM3,20.58304575,17.51522991,21.23309685,18.36945457,20.70836977,19.14489806,20.29534934,23.23478335,23.4161553,14.26765889
RF00402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP30,7.585255059,6.829027457,8.420254708,5.039683388,4.871531346,9.357118964,6.347296031,11.1096865,7.336056326,9.060416599
AC036214.2,2.238614562,1.146502824,0.949062646,2.712921473,0.671722139,4.242194986,1.861015741,3.175906531,3.328950415,3.002144384
RF01684,0.0,0.0,0.0,0.0,0.0,3.530029766,0.0,0.0,0.0,0.0
RAB39A,0.847018383,1.115483384,3.001001539,1.649700922,1.851719968,2.17232601,1.47116503,2.733443977,2.429162491,2.920919257
LZTS3,0.718726442,1.948736032,1.935771151,1.114376285,0.41863832,1.935463957,0.988502916,1.411825962,2.061234265,1.256076492
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006033.1,0.535422419,0.0,0.51073383,0.486648864,0.481979031,0.961228763,0.0,1.577630709,0.511845662,0.497104803
AC024995.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPC2,67.45621304,71.21137986,78.35463277,68.85275943,60.49897574,79.46868757,74.7275842,106.9999764,104.4623187,70.87134029
AC097375.1,0.0,1.723513261,0.445845516,0.849641049,0.0,0.419552718,0.0,0.459064674,0.446816091,0.0
MIEF1,11.62337934,11.21618173,15.37839505,10.4822426,7.229111295,12.43897451,8.216519979,14.91513581,13.85336877,12.33319978
ARHGEF10L,2.294090524,2.484944692,5.963141731,3.153734262,1.032552512,3.758145846,2.547812206,4.759866955,3.810463798,2.715639666
BCL7B,34.10756843,36.32504296,39.40556588,29.20345177,21.16798183,36.82815575,30.44582862,45.63699782,39.22132276,33.83021344
AD000864.1,50.56778449,43.72377451,25.308634,29.0418894,22.59966216,24.4563288,23.41305322,25.00825865,28.56828632,29.5334347
OR2B11,0.071122529,0.42617587,0.237450621,0.323218609,0.096035111,0.159605337,0.09977499,0.139709112,0.509930431,0.165081576
CISH,4.149523745,5.388338995,9.448575856,4.704272348,3.61484273,5.166604599,8.971746833,6.354345912,5.843571312,5.053898832
CD300C,10.52491531,11.36587124,21.08317331,12.29935229,5.955316381,19.29997817,9.983944617,28.94437567,18.82930721,11.86563278
NR2F6,0.767118667,0.864332884,1.544798064,0.542297052,0.383638018,1.071145056,0.637724751,1.758032427,1.711125297,0.79135518
PID1,4.610617308,2.875254584,6.27364546,6.902196961,2.075203412,7.425235026,4.629096862,5.12776878,7.065113403,4.15475584
ELANE,9.096972729,23.31772611,2.539758112,64.73471351,6.591110129,1.593320828,10.16792562,4.140513282,2.75739424,37.69775899
PPARGC1B,1.592683337,1.908715051,3.747468367,1.978386776,0.860225434,2.954609444,1.671596855,3.702150549,3.687957404,2.497364436
TIPARP,40.81859737,39.64439566,43.01591842,36.97071416,23.14162068,34.76343897,49.37444386,44.80471214,43.10956111,41.86803066
MIR1281,4.22388797,3.893863294,16.11648975,11.51735644,11.40683706,3.791513453,27.65245381,12.44575337,4.037893559,7.843209116
GM2A,35.18869295,14.31835866,22.68506578,16.80160906,7.838857884,17.73605489,11.85898937,20.80683216,18.20703244,17.9190799
CTSH,27.52409279,25.65905232,38.40385541,25.89645928,11.6740033,27.93828039,24.87272649,36.00650237,40.63387388,25.84185651
ZDHHC7,71.19503898,55.08430476,80.0393798,65.23486712,55.50537434,77.54975451,81.33898877,82.9233398,64.08250634,60.03721232
AC113410.3,0.0,5.179029997,4.287145056,2.042486856,0.0,2.017159866,2.101664329,6.621386031,8.592955751,3.129556347
AC099548.2,0.503370925,0.928082175,0.480160246,0.514706688,0.453126769,1.073129049,1.412318429,0.741595235,1.203013805,0.993112547
MSMO1,9.677028048,9.879381064,8.08649959,6.469426722,5.183471538,9.045391842,9.050347283,11.78244534,9.327364224,10.17252122
RNU6-536P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM10,0.0,0.283571973,0.880266804,1.537718526,0.553804631,0.276118309,0.143842838,0.453183198,0.294061028,0.713980601
TTC7A,18.55216309,17.86404692,24.48449445,18.50797473,8.60755476,18.16441222,15.44928179,25.99047717,20.7113571,17.25396769
AC025159.1,7.65402518,9.031672177,7.593138123,6.956792479,5.787630078,9.481328272,8.160522801,8.269326066,8.92672576,5.969261166
LHFPL2,2.887938446,2.240545634,2.945699142,2.261022964,1.930453808,2.309985631,2.888108859,4.240636538,4.646842531,3.106016999
SLC25A6,374.6667504,439.8987376,520.6051673,343.2068391,165.3954648,412.5156871,409.1932328,495.5060728,519.63244,363.3986555
AC015849.1,0.604211789,0.835504442,1.152702578,0.274585981,0.0,0.813543284,0.565083257,0.890159844,0.866408949,0.280485624
SPX,0.629908728,0.580692123,0.300431665,0.372143249,0.453627323,0.706785855,0.353469643,1.144555613,0.451628526,0.497104803
UBXN2A,3.4023362,4.089752293,4.072725108,3.668441404,2.191954357,3.982253527,3.618747559,5.602227096,4.815002059,3.809198227
TCTE1,0.591289567,0.340681494,0.634528031,0.470248513,0.133067445,0.663453423,0.069124734,1.088902596,0.14131319,0.960704163
CD163,20.40371137,8.138730263,30.54176003,22.68203965,5.545453557,15.03951784,13.65123718,23.70109923,17.21713913,16.46628661
RF00322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPPP3,2.981567979,2.425243574,6.357369659,4.064949331,1.184100733,2.361496268,5.248908681,8.010069645,3.353268007,3.663782805
STX1A,1.914646212,1.594238099,2.415509633,1.51568785,0.889566497,1.219690761,1.155260923,2.062496903,1.535121191,2.236365881
NRROS,20.59254548,19.8530673,38.31137303,22.64577389,13.37217769,24.05821114,18.22987405,39.29289883,23.81828461,22.84044116
AP002851.1,0.0,0.296152983,0.612880596,0.194659545,0.096395806,0.192245753,0.0,0.0,0.307107397,0.198841921
MIR4999,0.0,0.0,0.0,0.0,0.0,0.0,2.344164059,2.46179737,7.188337984,0.0
GGTA1P,4.91551326,2.522662823,4.543840367,8.6130686,5.702151384,7.414552635,5.829421975,4.280387963,5.522611142,7.716003103
ASAP2,0.691467398,0.318720518,0.80948884,0.771315313,0.537569006,0.536046962,0.529108547,0.926099879,0.961482716,0.671163409
TRAJ26,3.801499173,3.504476965,3.626210193,0.0,0.0,6.824724215,3.555315489,7.467452024,3.634104203,3.529444102
MAP3K20,3.122935426,2.284866175,3.798536612,3.364095998,2.008013188,2.447289544,2.348918956,4.07345072,4.233294377,2.669327472
UPRT,4.575401552,4.445907345,6.605620087,5.563548162,2.393302218,5.106055525,3.989971842,6.012017487,6.915535783,6.71637235
RPL13P12,20.44202385,37.35904689,37.63048314,21.18758967,10.97639038,28.65096486,26.16175549,28.88354085,107.651766,20.97688476
AC245014.3,3.94391845,0.605961435,2.508041632,0.597442121,0.591709127,0.590033794,1.229503916,4.519207277,1.8851261,1.830835557
MED26,5.905518415,6.667053737,4.57188227,3.733957209,4.275958807,4.571156744,4.722632958,5.253835851,5.481838235,4.807460447
B3GNT2,43.1607776,41.70070176,47.03038614,36.32861852,40.71989472,46.83493847,48.20007988,54.14490397,52.54769771,46.66421373
RNY4P34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA5,321.1059745,295.3198874,300.0848466,267.6397473,186.2622161,245.1574613,272.5651201,300.4121097,270.7643973,226.7269524
SMAD1,0.482287744,0.414964851,0.920098442,0.876708835,0.260488808,0.750392569,0.481125299,1.421068541,1.444625578,0.835842415
GSTP1,80.92359307,84.94368027,127.5150837,95.24871854,36.74541545,92.78196499,79.81320486,141.611963,111.3621884,95.63297521
MAIP1,6.17977698,5.049554247,7.904423698,5.233872568,2.27574828,7.060059533,6.304992986,8.138786996,7.518836282,5.998316331
HIVEP3,4.164103709,5.218974926,6.798679214,4.252562377,1.403918407,4.619813315,3.179728315,4.901712098,5.531292961,5.415434233
RNU1-100P,1.382363336,1.27435526,3.955865666,2.512877768,2.488764449,4.963435793,1.292841996,2.715437099,1.321492437,2.566868438
AC026704.1,2.369765718,0.546152254,1.130247333,0.807710711,1.066613335,1.32949173,0.831112712,2.327517514,1.132707804,2.475194565
H2AFZP6,0.0,1.601030085,1.104429501,1.578520933,1.042249071,2.078596208,0.541418602,1.705763153,1.106833767,2.149915189
AL139089.1,0.233938411,0.431320242,1.115756983,0.637884357,0.631763283,0.839966057,0.656365936,0.689303264,0.447274363,0.21719656
PLOD2,0.148825493,0.109757859,0.056785231,0.216429509,0.026794084,0.160309325,0.055675044,0.175406677,0.085363272,0.276349532
AC034236.1,73.38014489,230.56264,97.99517091,64.47249394,51.19315076,82.33581492,87.50079408,70.8707243,192.9095529,91.40597863
DDX21,84.43868864,78.09494012,68.16370981,69.07634689,44.71443427,72.66622706,60.61123008,79.77995697,79.75590845,71.19924238
BTBD3,1.611425468,1.755614664,2.794767008,2.263526699,1.120903063,1.84096607,1.712579715,3.704949703,2.660808472,2.312159913
DNAJB5-DT,0.609051937,0.0,0.0,0.276785602,0.548259191,0.82006032,0.284804979,0.299096877,0.0,0.848197515
AC093909.1,0.0,0.937025926,0.581744951,1.108622545,0.0,0.182479257,0.570371469,0.0,0.194337123,1.321182284
PSPHP1,10.48689427,0.0,12.50417308,15.88600888,16.52024677,29.02468919,0.0,15.44990074,40.10046017,15.41596275
AC113386.1,0.0,0.0,0.0,0.544127076,0.0,0.0,0.0,0.0,1.716899623,1.111635938
TSPAN4,2.735360035,2.737778818,4.622066788,3.551694635,0.56281807,2.771046152,2.119667278,3.684471788,4.071790558,2.285643088
NCEH1,3.415656495,3.454912814,6.018543541,3.96687651,1.622769665,3.832519838,3.41629733,6.05720942,4.580422519,3.919973275
RF00019,2.018495136,7.443136916,7.701685367,0.0,1.817018292,7.247494741,1.887778136,0.0,3.859225702,1.874041116
PLEKHF1,8.436747511,8.692566883,10.79341937,6.224785333,3.12720076,6.771266845,4.455747872,8.773768696,8.255014769,10.68970015
SHTN1,4.422490555,4.000505696,13.44668346,6.180181084,4.304518977,12.1078481,4.678953734,7.764267858,14.79712812,4.721893225
TMEM189,4.170097441,4.878253144,5.486637539,4.339157866,2.096982528,5.343782294,3.846249766,6.468464935,4.728780151,4.432387247
NEU4,0.340505364,0.089685911,0.232003211,0.088425001,0.087576484,0.130992787,0.0,0.477764045,0.186006613,0.270974595
EGR3,23.29390711,15.54141185,3.069273877,9.391462511,3.508401304,3.457787949,2.288738761,4.362072114,5.068828036,7.994369713
NUS1P1,0.258605386,0.715199381,0.493361931,0.470096181,0.232792593,0.464266953,0.241858197,0.507989934,0.494435946,0.480196477
AL133163.2,0.0,0.0,0.348674057,0.332231436,0.0,0.0,0.0,0.0,0.0,0.0
NSMCE3,14.00221481,16.99359851,20.0573346,13.62657053,5.135198659,17.94346672,14.72685457,23.15249697,16.81092436,13.70048785
FBP1,14.558933,11.60769828,26.02363612,20.14709504,13.57800616,13.18635616,18.27747008,16.10290114,16.92710986,12.05572051
CLEC11A,2.067761056,4.105663389,3.034485518,6.650189072,1.145456441,3.712193088,3.421433316,2.18711984,2.889036814,2.953509709
CRTAP,30.66183052,26.85282573,44.48945561,33.34958505,18.92223038,34.15929924,30.04626593,42.36203553,35.14143482,31.31426134
DLG4,1.79076146,1.222847443,3.521820892,1.888859852,0.577141509,1.627296847,2.212380095,2.692538677,2.937717268,2.073125062
KLF6,357.8697511,309.9398474,330.4169177,253.3067978,282.0140253,253.3007676,370.4500905,327.8064254,360.7939126,270.408656
CMTM5,3.527164181,2.529003995,3.364524922,2.778413821,4.304023055,5.136132657,3.078829908,4.926978655,1.498599671,4.657410774
SNX8,1.666048333,2.084401951,2.951419775,2.631966323,0.928417347,3.453903907,1.669452491,3.233731398,2.578633939,2.09925197
SEZ6L,0.605182105,0.587260488,0.850723799,0.955356755,0.344068818,0.91491904,0.53620175,1.40777269,1.21796538,0.591444341
FOXP4,5.729974442,6.202413039,8.780483029,5.443210919,1.697159873,5.110247305,4.3216963,8.423576351,5.194943123,6.246601231
FBXO21,6.072332827,5.991248574,8.171888276,5.459515341,2.718336763,6.77660053,5.065135033,8.124037602,7.562116387,6.003457949
FOS,983.6647577,968.2520065,1041.220844,912.7342302,1203.002414,750.334086,1280.047486,971.8234879,1135.87999,714.5961119
DCP1A,25.6049846,22.43278765,25.85056431,21.53983475,16.65600101,24.82938013,21.2200246,29.62750139,23.0481535,24.18901219
LGALS1,113.9380914,139.5221944,205.7457967,154.4642649,54.26532793,153.8920943,156.9403557,222.5538654,194.5454846,116.3029565
RNU6-1164P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC087645.2,0.398410394,0.550922143,0.380039496,0.362117757,0.0,0.894068674,0.745218967,0.0,1.523467264,1.109694216
MEX3B,0.787966203,1.113813499,1.252721163,1.193645877,0.472876709,0.75446053,1.326488045,1.031891113,1.355884111,1.121748701
INSIG1,66.11484041,49.36991932,58.89362747,40.89450395,29.7015286,47.96004825,45.8781807,52.72225716,69.11767501,40.38070841
HLA-DRB1,346.4962875,336.3613529,262.5387982,229.0726288,132.9838579,236.8940073,353.5644094,353.0786307,518.414279,186.6096646
RPL7AP64,4.472351968,3.488619603,8.860423097,3.126884101,2.167815187,5.558598908,4.826220121,9.123131432,7.893077002,3.194067061
MGST1,1.931147275,1.808519224,3.947359571,3.231855966,0.882991284,2.668989042,1.634078615,2.890238117,2.607998447,1.992160359
ST7-AS1,0.724478402,0.0,0.23035745,0.109747176,0.0,0.325158909,0.112926908,0.47437493,0.230858922,0.112105159
RPL7P32,0.919717542,1.41309555,1.46218153,0.27864572,0.551943729,0.550380985,1.146875964,0.602213873,0.879218759,0.569265178
ABLIM3,2.146728945,1.222322761,1.385237389,2.008563199,1.932452396,2.947147343,1.830556902,2.387517533,1.448611779,2.28620047
KLF11,40.51401818,32.2222697,56.0270787,38.40288766,12.51424875,42.3834092,21.73122746,56.9080312,43.85605943,38.95141837
ICOSLG,1.318580165,1.710782032,2.003130778,0.199744325,0.395655198,1.358953757,0.456736815,2.086505704,1.37723251,0.657449174
CD74,757.2777222,781.2930799,1125.961024,735.3518852,350.2089886,916.4548073,581.6287879,1105.682813,1035.126685,708.487909
RNU6-1310P,0.0,0.0,0.0,0.0,0.0,0.0,1.993634854,0.0,0.0,0.0
BTF3L4P2,0.0,1.823138305,1.886467731,0.0,2.967096344,0.591739094,0.0,1.294933877,1.890574441,1.83612699
AC017104.1,1.571064154,0.921653303,1.089906633,0.778881963,0.128567982,1.153835653,0.400724351,1.12222197,1.365349106,0.928219488
SOWAHC,0.838022294,0.63621367,2.021962892,1.030513414,0.488124862,0.884986931,0.461030753,2.178746538,1.932115051,1.327260155
CHRNA2,0.135177766,0.290770511,0.042981551,0.040954646,0.121684947,0.202234025,0.337129877,0.044255939,0.086150238,0.251007483
SNRPGP5,0.0,0.955766445,0.0,0.0,0.0,0.0,0.0,1.018288912,0.0,0.0
CCR2,6.354501698,4.05554259,10.49104476,6.997418805,1.815071313,8.83027537,10.6859469,10.20198375,11.15639812,5.332457738
ST14,6.151113822,7.509593496,9.303396415,8.512098708,2.145017464,6.018889431,6.892958602,10.45007863,6.198107751,5.916706585
HAUS2,5.934047489,5.861146143,7.985243353,7.127116736,3.052421903,7.752125763,5.995723682,8.690344864,6.483140599,6.837529341
LY86,26.16493196,25.51888463,49.01261658,31.19164362,12.80068996,45.10104531,27.30766012,59.21819809,43.68175127,29.04530059
NFKBIA,3195.373919,3132.497336,1582.696343,1428.385166,2050.63493,1296.95644,1350.300732,1557.497136,2412.199837,2022.982765
DBF4,11.71473956,11.66887869,14.67845693,9.835496553,5.138662178,14.97132102,9.238404122,17.30758739,14.28333447,10.185077
PLK3,136.908816,131.4573866,85.08024277,86.73846796,88.49812989,77.17046137,73.92747988,71.10576499,71.37131609,86.5016147
MFSD2A,1.99230054,1.101981776,2.33481964,2.224715219,0.614893138,2.503704666,1.650333619,3.410391116,2.503151385,1.585475264
MRPL50,4.375826386,4.790292254,4.826250977,4.722944726,2.092621187,4.909873536,5.691062564,5.372267643,6.86296657,4.06266947
AL137002.1,0.0,1.155322076,1.19545391,1.139079208,0.0,0.0,0.0,0.0,0.0,0.0
PLBD2,7.799428394,10.30571873,13.55695604,10.04267972,3.744493624,10.3848862,7.29434029,13.5333382,11.80531571,10.74120337
RDX,4.199123148,3.994314739,4.796394346,3.962467611,2.768779633,3.673250955,4.252370778,4.439491295,3.528421998,3.948275884
ABHD11-AS1,0.689093506,0.952878933,0.657319068,0.313160749,0.0,0.309277532,0.322234032,0.33840417,0.0,0.319889194
PPARG,0.050184808,0.277582334,0.382966093,0.456132928,0.090351185,0.225238423,0.328544006,0.147870337,0.143924919,0.279559929
RNU5E-10P,3.865931362,0.0,1.843835692,0.0,0.0,0.0,1.807787537,0.0,1.847849595,5.383897783
RCL1,3.360745645,4.164740741,5.202823321,3.25490508,1.339063481,4.20363448,3.606841801,4.924189378,4.424126856,3.375990011
PPP1R14B,10.04256114,14.3307321,18.5028578,10.75323749,5.572700854,14.8184603,9.263548199,16.48424271,20.2527882,9.196139036
TMSB4XP8,91.23598015,101.2404456,85.41739567,75.24672872,94.29651968,80.3800852,75.84673044,109.5226297,205.1249928,73.72616569
STK32C,2.43946471,3.136570996,2.449452425,2.917427749,1.097984316,2.016875999,3.122033303,4.791947823,3.559437835,2.443690541
TREML1,19.68679275,9.074303131,12.47044638,15.51697786,15.64498083,26.09318024,21.28874008,22.50809882,12.49759369,11.13809737
SLC16A1,2.103992389,2.018768733,3.440530756,2.14649527,0.618442973,2.389681295,2.248844135,3.162983255,3.981642783,1.95341974
GBP1P1,0.775816158,0.446999613,0.832548259,0.793287306,0.611080557,0.609350376,0.72557459,2.571699039,3.152029156,0.450184197
MIR6090,3.801499173,0.0,0.0,3.455206931,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL351P,0.919717542,0.0,0.0,0.0,0.0,0.825571478,0.0,0.0,1.758437518,0.853897767
TRDD3,52.63614239,32.34901813,16.73635474,63.78843565,0.0,31.49872715,49.22744524,17.23258159,33.54557726,97.73845206
CERCAM,2.258689061,1.665768882,1.436359872,0.88960601,0.508309293,0.337913396,0.704139064,1.515921107,1.223563719,1.95724248
CTTNBP2NL,0.464163513,0.456423536,0.826486654,0.365630363,0.250699716,0.305543209,0.347283564,0.638243763,0.650796031,0.402215852
RF00604,0.0,2.310644152,0.0,0.0,0.0,0.0,0.0,0.0,2.396112661,0.0
DDIT4,66.73907506,73.29714236,43.85348647,60.76050358,57.37850072,47.04873169,35.20697033,65.22204932,78.87456931,58.97299006
CLEC10A,4.988601588,8.005366578,10.31024526,7.472987044,4.158020799,14.59479297,8.035099405,12.24916189,27.20058553,4.888901916
KCTD5,15.8959485,17.02352689,17.93748103,13.09535723,12.78702375,16.45462867,15.8787222,23.25274207,17.65321081,14.63274868
AC010186.4,1.85438984,0.341900192,0.353776604,1.011280077,0.0,0.332913376,0.346860048,0.364265952,1.418187006,1.03300803
DNASE2,16.03981233,17.60306554,17.39488021,13.79768695,9.625861661,17.31177427,11.875855,18.66081565,25.46458952,19.14675411
PLXNB3,0.325517269,0.120033462,0.248406007,0.088759419,0.087907692,0.204537189,0.091331067,0.223799761,0.24894677,0.302221559
